"candidate_id","candidate_class","p_number","designation","object_type","geological_source","analytical_provenance","workshop","manufacturing_tradition","exporter","intermediary","textual_provenance_label","findspot","findspot_precision","excavation_no","stratigraphic_level","museum_attribution","modern_custody","custody_as_of","acquisition_history","image_held_by_cdli","image_licence_status","cdli_material_attribution","cdli_period","primary_publication","status","source_id","locator","retrieval_date","notes"
"MC-R-0778","LAPIS-ATTRIBUTED","P530553","CDLI Seals 014875 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30128","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014875 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530553, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0779","SAME-MINERAL-FAMILY (agate/chalcedony)","P530554","CDLI Seals 014876 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30129","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014876 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530554, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0780","CARNELIAN-ATTRIBUTED","P530556","CDLI Seals 014878 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30131","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Neo-Babylonian (ca. 626-539 BC)","CDLI Seals 014878 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530556, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0781","CARNELIAN-ATTRIBUTED","P530557","CDLI Seals 014879 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30132","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Neo-Babylonian (ca. 626-539 BC)","CDLI Seals 014879 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530557, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0782","CARNELIAN-ATTRIBUTED","P530559","CDLI Seals 014881 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30134","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Middle Babylonian (ca. 1400-1100 BC)","CDLI Seals 014881 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530559, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0783","SAME-MINERAL-FAMILY (agate/chalcedony)","P530566","CDLI Seals 014888 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30141","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","","CDLI Seals 014888 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530566, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0784","SAME-MINERAL-FAMILY (agate/chalcedony)","P530573","CDLI Seals 014895 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30148","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","","CDLI Seals 014895 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530573, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0785","SAME-MINERAL-FAMILY (agate/chalcedony)","P530574","CDLI Seals 014896 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30149","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate","Achaemenid (547-331 BC)","CDLI Seals 014896 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530574, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0786","LAPIS-ATTRIBUTED","P530575","CDLI Seals 014897 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30150","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","Achaemenid (547-331 BC)","CDLI Seals 014897 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530575, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0787","CARNELIAN-ATTRIBUTED","P530578","CDLI Seals 014900 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30153","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","","CDLI Seals 014900 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530578, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0788","SAME-MINERAL-FAMILY (agate/chalcedony)","P530580","CDLI Seals 014902 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30155","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate","Neo-Babylonian (ca. 626-539 BC).","CDLI Seals 014902 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530580, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0789","SAME-MINERAL-FAMILY (agate/chalcedony)","P530616","CDLI Seals 014938 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40249","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014938 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530616, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0790","CARNELIAN-ATTRIBUTED","P530620","CDLI Seals 014942 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40254","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","","CDLI Seals 014942 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530620, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0791","SAME-MINERAL-FAMILY (agate/chalcedony)","P530621","CDLI Seals 014943 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40255","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Babylonian (ca. 626-539 BC)","CDLI Seals 014943 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530621, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0792","CARNELIAN-ATTRIBUTED","P530630","CDLI Seals 014952 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40264","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Neo-Babylonian (ca. 626-539 BC)","CDLI Seals 014952 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530630, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0793","LAPIS-ATTRIBUTED","P530638","CDLI Seals 014960 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40278","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","","CDLI Seals 014960 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530638, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0794","SAME-MINERAL-FAMILY (agate/chalcedony)","P530641","CDLI Seals 014963 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40286","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Babylonian (ca. 626-539 BC)","CDLI Seals 014963 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530641, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0795","CARNELIAN-ATTRIBUTED","P530643","CDLI Seals 014965 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40288","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","","CDLI Seals 014965 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530643, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0796","SAME-MINERAL-FAMILY (agate/chalcedony)","P530646","CDLI Seals 014968 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-40297","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Achaemenid (547-331 BC)","CDLI Seals 014968 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530646, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
