"join_id","claim_id","register","source_id","source_ordinal_in_cell","evidence_role","locator","locator_basis","independence_group","notes"
"CS-05744","PUR-P-011","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-011","row-reference-only","IG-041",""
"CS-05745","PUR-P-011","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-011","row-reference-only","IG-055",""
"CS-05746","PUR-P-011","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-011","row-reference-only","IG-056",""
"CS-05747","PUR-P-011","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-011","row-reference-only","IG-057",""
"CS-05748","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-052",""
"CS-05749","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-019",""
"CS-05750","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-041",""
"CS-05751","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-041",""
"CS-05752","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-041",""
"CS-05753","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-053",""
"CS-05754","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-041",""
"CS-05755","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-055",""
"CS-05756","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-054",""
"CS-05757","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-041",""
"CS-05758","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-055",""
"CS-05759","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-056",""
"CS-05760","PUR-P-012","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-012","row-reference-only","IG-057",""
"CS-05761","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-052",""
"CS-05762","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-019",""
"CS-05763","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-041",""
"CS-05764","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-041",""
"CS-05765","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-041",""
"CS-05766","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-053",""
"CS-05767","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-041",""
"CS-05768","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-055",""
"CS-05769","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-054",""
"CS-05770","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-041",""
"CS-05771","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-055",""
"CS-05772","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-056",""
"CS-05773","PUR-P-013","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-013","row-reference-only","IG-057",""
"CS-05774","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-052",""
"CS-05775","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-019",""
"CS-05776","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-041",""
"CS-05777","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-041",""
"CS-05778","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-041",""
"CS-05779","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-053",""
"CS-05780","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-041",""
"CS-05781","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-055",""
"CS-05782","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-054",""
"CS-05783","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-041",""
"CS-05784","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-055",""
"CS-05785","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-056",""
"CS-05786","PUR-P-014","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-014","row-reference-only","IG-057",""
"CS-05787","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-052",""
"CS-05788","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-019",""
"CS-05789","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-041",""
"CS-05790","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-041",""
"CS-05791","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-041",""
"CS-05792","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-053",""
"CS-05793","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-041",""
"CS-05794","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-055",""
"CS-05795","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-054",""
"CS-05796","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-041",""
"CS-05797","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-055",""
"CS-05798","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-056",""
"CS-05799","PUR-P-015","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-015","row-reference-only","IG-057",""
"CS-05800","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-052",""
"CS-05801","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-019",""
"CS-05802","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-041",""
"CS-05803","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-041",""
"CS-05804","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-041",""
"CS-05805","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-053",""
"CS-05806","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-041",""
"CS-05807","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-055",""
"CS-05808","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-054",""
"CS-05809","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-041",""
"CS-05810","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-055",""
"CS-05811","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-056",""
"CS-05812","PUR-P-016","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-016","row-reference-only","IG-057",""
"CS-05813","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-052",""
"CS-05814","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-019",""
"CS-05815","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-041",""
"CS-05816","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-041",""
"CS-05817","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-041",""
"CS-05818","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-053",""
"CS-05819","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-041",""
"CS-05820","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-055",""
"CS-05821","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-054",""
"CS-05822","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-041",""
"CS-05823","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-055",""
"CS-05824","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-056",""
"CS-05825","PUR-P-017","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-017","row-reference-only","IG-057",""
"CS-05826","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-052",""
"CS-05827","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-019",""
"CS-05828","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-041",""
"CS-05829","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-041",""
"CS-05830","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-041",""
"CS-05831","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-053",""
"CS-05832","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-041",""
"CS-05833","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-055",""
"CS-05834","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-054",""
"CS-05835","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-041",""
"CS-05836","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-055",""
"CS-05837","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-056",""
"CS-05838","PUR-P-018","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-018","row-reference-only","IG-057",""
"CS-05839","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-052",""
"CS-05840","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-019",""
"CS-05841","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-041",""
"CS-05842","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-041",""
"CS-05843","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-041",""
"CS-05844","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-053",""
"CS-05845","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-041",""
"CS-05846","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-055",""
"CS-05847","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-054",""
"CS-05848","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-041",""
"CS-05849","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-075","11","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-055",""
"CS-05850","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-076","12","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-056",""
"CS-05851","PUR-P-019","03-REGISTERS/rigveda-pur-passages.csv","SRC-077","13","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-019","row-reference-only","IG-057",""
"CS-05852","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-069","1","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-052",""
"CS-05853","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-020","2","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-019",""
"CS-05854","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-021","3","PRIMARY-SOURCE","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-041",""
"CS-05855","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-022","4","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-041",""
"CS-05856","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-023","5","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-041",""
"CS-05857","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-070","6","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-053",""
"CS-05858","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-071","7","ANALYTICAL-LAYER","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-041",""
"CS-05859","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-072","8","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-055",""
"CS-05860","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-073","9","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-054",""
"CS-05861","PUR-P-020","03-REGISTERS/rigveda-pur-passages.csv","SRC-074","10","TRANSLATION","03-REGISTERS/rigveda-pur-passages.csv#PUR-P-020","row-reference-only","IG-041",""
