"att_id","target","classification","determinative_certainty","p_number","line_ref","raw_token","determinatives","line","cdli_period","cdli_provenience","cdli_collection","cdli_museum_no","cdli_material","cdli_excavation_no","cdli_primary_publication","source_id","retrieval_date"
"DRA-3570","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467061","25","{kur}me-luh-ha","kur","u3 _dumu-mesz lugal_ {kur}mu-s,u-ra-a-a a-di _{lu2}en {gesz}gigir-mesz_ sza _lugal_ {kur}me-luh-ha bal-t,u-su-un i-na qa-ti as,-bat a-na {iri}am-qar-ru-na aq-rib-ma _gir3-nita2-mesz_ sza hi-it,-t,u","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 3/2 Sennacherib 046 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3571","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467155","26'","{kur}me-luh-ha","kur","a-na an-zil-li e-pu-szu ip-lah3 lib3-ba-szu2-un _lugal-mesz_ {kur}mu-s,u-ri _{lu2}erin2-mesz {gesz}pan {gesz}gigir-mesz ansze-kur-ra-mesz_ sza2 _lugal_ {kur}me-luh-ha e-mu-qi2 la ni-bi ik-te-ru-nim-ma il-li-ku re-s,u-su-un","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 3/2 Sennacherib 140 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3572","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467155","28'","{kur}me-luh-ha","kur","_{lu2}en {gesz}gigir-mesz_ u3 _dumu-mesz lugal-mesz_ {kur}mu-s,u-ra-a-a a-di _{lu2}en {gesz}gigir-mesz_ sza2 _lugal_ {kur}me-luh-ha bal-t,u-us-su-un i-na _murub4_ tam-ha-ri ik-szu-da _szu-min_-a-a","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 3/2 Sennacherib 140 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3573","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467157","13'","{kur}me-luh-ha","kur","sza _lugal_ {kur}me-luh-ha e-mu-qi2 la ni-bi ik-te-ru-nim-ma il-li-ku re-s,u-su-un","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 3/2 Sennacherib 142 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3574","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467157","16'","{kur}me-luh-ha","kur","_{lu2}en {gesz}gigir-mesz_ u3 _dumu-mesz lugal-mesz_ {kur}mu-s,u-ra-a-a a-di _{lu2}en {gesz}gigir-mesz_ sza _lugal_ {kur}me-luh-ha","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 3/2 Sennacherib 142 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3575","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467164","19","{kur}eme-luh-ha","kur","x x {kur}eme-luh-ha","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 3/2 Sennacherib 149 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3576","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P467180","147'","{kur}me-luh-ha","kur","sza _lugal_ {kur}me-luh-ha e-mu-qi2 la ni-bi ik-te-ru-nim-ma","Neo-Assyrian (ca. 911-612 BC)","Assur (mod. Qalat Sherqat)","","","composite","","RINAP 3/2 Sennacherib 165 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3577","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P514529","2'","{kur}me-luh-ha","kur","a#-na {kur}ma2-kan u {kur}me-luh-ha usz-te-esz-sze#-ra#","Neo-Assyrian (ca. 911-612 BC)","Assur (mod. Qalat Sherqat)","Vorderasiatisches Museum, Berlin, Germany","VA 08434","clay","Ass 09892","RINAP 5/1 Ashurbanipal 009, ex. 208","SRC-103; SRC-102","2026-09-08"
"DRA-3578","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P514712","49","{kur}me-luh-ha","kur","a-na {kur}ma2-kan u {kur}me-luh-ha lu-u al-lik","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 5/1 Ashurbanipal 003 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3579","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P514713","38","{kur}me-luh-ha","kur","i-na mah-re-e ger-ri-ia a-na {kur}ma2-kan u3 {kur}me-luh-ha","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 5/1 Ashurbanipal 004 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3580","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P514715","112'","{kur}me-luh-ha","kur","a-na {kur}ma2-kan u {kur}me-luh-ha lu-u al-lik","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 5/1 Ashurbanipal 006 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3581","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P514718","35","{kur}me-luh-ha","kur","a-na {kur}ma2-kan-na u {kur}me-luh-ha usz-te-esz-sze-ra har-ra-nu","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 5/1 Ashurbanipal 009 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3582","MELUHHA","LAND-DETERMINATIVE (kur)","no {na4}","P514720","52","{kur}me-luh-ha","kur","ina mah-re-e ger-ri-ia a-na {kur}ma2-kan u {kur}me-luh-ha lu al-lik","Neo-Assyrian (ca. 911-612 BC)","Nineveh (mod. Kuyunjik)","","","composite","","RINAP 5/1 Ashurbanipal 011 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3583","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P108484","1","e2-duru5-me-luh-ha{ki}","ki","i3-dub e2-duru5-me-luh-ha{ki}","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 017751","clay","","CT 05, pl. 36-37, BM 017751","SRC-103; SRC-102","2026-09-08"
"DRA-3584","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P135969","5","me-<luh>-ha{ki}","ki","1(asz) e2-ta sze me-<luh>-ha{ki}","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Hearst Museum of Anthropology, University of California at Berkeley, Berkeley, California, USA","HMA 9-02648","clay","","UCP 09-02-1, 065","SRC-103; SRC-102","2026-09-08"
"DRA-3585","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P137823","22","me-luh-ha{ki}","ki","me-luh-ha{ki} a-bi-tum-ta x-x","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM 130460","clay","U 06719","UET 3, 1498","SRC-103; SRC-102","2026-09-08"
"DRA-3586","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P226318","9","me-luh-ha{ki}","ki","ur# gun3#-a me-luh-ha{ki}","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM 085676","clay","U l","RIME 3/2.01.05.04, ex. 01","SRC-103; SRC-102","2026-09-08"
"DRA-3587","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P227509","12","me-luh-ha{ki}","ki","_ma2_ me-luh-ha{ki}","Old Babylonian (ca. 1900-1600 BC)","","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 13972 + CBS 14545","clay","","RIME 2.01.01.01, ex. 01 & RIME 2.01.01.02, ex. 01 RIME 2.01.01.03, ex. 01 & RIME 2.01.01.067, ex. 01 & RIME 2.01.01.07, ex. 01 & RIME 2.01.01.08, ex. 01 & RIME 2.01.01.09, ex. 01 & RIME 2.01.01.11, ex. 01 & RIME 2.01.01.12, ex. 01  & RIME 2.01.01.13, ex.","SRC-103; SRC-102","2026-09-08"
"DRA-3588","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P227514","7","[me]-luh-ha{ki}","ki","u3# [me]-luh-ha{ki}","Ur III (ca. 2100-2000 BC)","Nippur (mod. Nuffar) ?","Hilprecht Collection, University of Jena, Germany","HS 0193","clay","","RIME 2.01.02.08, ex. 01","SRC-103; SRC-102","2026-09-08"
"DRA-3589","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P232277","8","me-luh-ha{ki}","ki","me-luh-ha{ki}","Lagash II (ca. 2200-2100 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 00001","stone: diorite","","RIME 3/1.01.07, St D witness","SRC-103; SRC-102","2026-09-08"
"DRA-3590","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P235705","2","me-luh-ha{ki}-ta","ki","e2-duru5 me-luh-ha{ki}-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","private: anonymous, unlocated","Anonymous 235705","clay","","unpublished unassigned ?","SRC-103; SRC-102","2026-09-08"
"DRA-3591","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P320486","2","me-luh-ha!?{ki}-sze3","ki","{d}utu-illat sukkal u4 me-luh-ha!?{ki}-sze3 i3-gen-na","Ur III (ca. 2100-2000 BC)","Umma (mod. Tell Jokha)","British Museum, London, UK","BM 085060","clay","","CM 26, 136","SRC-103; SRC-102","2026-09-08"
"DRA-3592","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","3","me-luh-ha{ki}","ki","kur me-luh-ha{ki} {na4}gug nig2 al di kal-la#?-[...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-3593","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P346242","4","me-luh-ha{ki}","ki","gig2-ga me-luh-ha{ki} dimx(LUGAL@s) zi3 mil lu2-tu15# [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000771, ex. 022","SRC-103; SRC-102","2026-09-08"
"DRA-3594","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P431886","58","me-luh-ha{ki}","ki","me-luh-ha{ki}","Lagash II (ca. 2200-2100 BC)","Girsu (mod. Tello)","","","composite","","RIME 3/1.01.07, St D composite","SRC-103; SRC-102","2026-09-08"
"DRA-3595","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P432309","9","me-luh-ha{ki}","ki","ur gun3-a me-luh-ha{ki}","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","","","composite","","RIME 3/2.01.05.04 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3596","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P453801","5","me-luh-ha{ki}-me","ki","i3-ba lu2 me-luh-ha{ki}-me","Ur III (ca. 2100-2000 BC)","Irisagrig (mod. uncertain)","private: anonymous, unlocated","Anonymous 453801","clay","","Nisaba 15, 0371","SRC-103; SRC-102","2026-09-08"
"DRA-3597","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P461937","9","me-luh-ha{ki}","ki","_ma2_ me-luh-ha{ki}","Old Akkadian (ca. 2340-2200 BC)","","","","composite","","RIME 2.01.01.11 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3598","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P461954","7","me-luh-ha{ki}","ki","u3 me-luh-ha{ki}","Old Akkadian (ca. 2340-2200 BC)","Nippur (mod. Nuffar) ?","","","composite","","RIME 2.01.02.08 composite","SRC-103; SRC-102","2026-09-08"
"DRA-3599","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P469516","124","me-luh-ha{ki}","ki","kur me-luh-ha{ki} ma2-gan{ki} dilmun{ki}-bi","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","","","composite","","CDLI Literary 000334 (Enki and World Order) composite","SRC-103; SRC-102","2026-09-08"
"DRA-3600","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P469516","128","me-luh-ha{ki}-a-ke4","ki","{gesz}ma2-gi4-lum me-luh-ha{ki}-a-ke4","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","","","composite","","CDLI Literary 000334 (Enki and World Order) composite","SRC-103; SRC-102","2026-09-08"
"DRA-3601","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P469516","219","me-luh-ha{ki}","ki","kur me-luh-ha{ki} nam-mi-ib2-dib","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","","","composite","","CDLI Literary 000334 (Enki and World Order) composite","SRC-103; SRC-102","2026-09-08"
"DRA-3602","MELUHHA","PLACE-DETERMINATIVE (ki)","no {na4}","P469679","48","me-luh-ha{ki}","ki","me-luh-ha{ki} lu2 kur ge6-ga-ke4","Old Babylonian (ca. 1900-1600 BC)","","","","composite","","CDLI Literary 000375 (Curse of Agade) composite","SRC-103; SRC-102","2026-09-08"
"DRA-3603","MELUHHA","UNMARKED","no {na4}","P100892","14","me-luh-ha-ta","","i3-dub me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","private: Amherst, unlocated (dispersed)","Anonymous 100892","clay","","Amherst 054","SRC-103; SRC-102","2026-09-08"
"DRA-3604","MELUHHA","UNMARKED","no {na4}","P102031","3","me-luh-ha","","i3-dub me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 015254","clay","","ASJ 03, 152 107","SRC-103; SRC-102","2026-09-08"
"DRA-3605","MELUHHA","UNMARKED","no {na4}","P102519","3","me-luh-ha-ta","","ki ur-{d}lamma dumu me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 026950","clay","","ASJ 13, 230 74","SRC-103; SRC-102","2026-09-08"
"DRA-3606","MELUHHA","UNMARKED","no {na4}","P107404","4","me-luh-ha?","","1(disz) {gesz}guzza {gesz}ab-ba me-luh-ha?","Ur III (ca. 2100-2000 BC)","Umma (mod. Tell Jokha)","Museum of the Buffalo Society of Natural Sciences, Buffalo, New York, USA","BSNS C05173","clay","","Buffalo SNS.11-2, 125 02","SRC-103; SRC-102","2026-09-08"
"DRA-3607","MELUHHA","UNMARKED","no {na4}","P108448","4","me-luh-ha","","ur-{d}lamma dumu me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 014594","clay","","CT 03, pl. 17, BM 014594","SRC-103; SRC-102","2026-09-08"
"DRA-3608","MELUHHA","UNMARKED","no {na4}","P108448","3","me-luh-ha-sze3","","mu ur-{d}lamma dumu me-luh-ha-sze3","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 014594","clay","","CT 03, pl. 17, BM 014594","SRC-103; SRC-102","2026-09-08"
"DRA-3609","MELUHHA","UNMARKED","no {na4}","P110238","6'","me-luh-ha-ta","","me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Oriental Institute, University of Chicago, Chicago, Illinois, USA","OIM A32023","clay","","HLC 368 (pl. 139)","SRC-103; SRC-102","2026-09-08"
"DRA-3610","MELUHHA","UNMARKED","no {na4}","P110574","2","me-luh-ha","","i3-dub me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist L 00705","clay","","ITT 2, 00705","SRC-103; SRC-102","2026-09-08"
"DRA-3611","MELUHHA","UNMARKED","no {na4}","P110774","18","me-luh-ha","","3(ban2) 3(disz) me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist L 00904","clay","","ITT 2, 00904","SRC-103; SRC-102","2026-09-08"
"DRA-3612","MELUHHA","UNMARKED","no {na4}","P112283","7","me-luh-ha","","1(disz) me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist L 01426","clay","","JESHO 20, 145 12","SRC-103; SRC-102","2026-09-08"
"DRA-3613","MELUHHA","UNMARKED","no {na4}","P115261","4","me-luh-ha","","ugula# me-luh-ha","Old Akkadian (ca. 2340-2200 BC) ?","Girsu (mod. Tello)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist L 08015","clay","","MVN 07, 411","SRC-103; SRC-102","2026-09-08"
"DRA-3614","MELUHHA","UNMARKED","no {na4}","P115266","3","me-luh-ha-ta","","gu2-ab-ba{ki}-ka e2-duru5 me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist L 08024","clay","","MVN 07, 420","SRC-103; SRC-102","2026-09-08"
"DRA-3615","MELUHHA","UNMARKED","no {na4}","P115571","6'","me-luh-ha","","4(gesz2) 5(u) 9(asz) 1(barig) 1(ban2) gur me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","National Museum of Iraq, Baghdad, Iraq","IM 044219","clay","","MVN 08, 181","SRC-103; SRC-102","2026-09-08"
"DRA-3616","MELUHHA","UNMARKED","no {na4}","P116633","3","me-luh-ha-ta","","i3-dub me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 014664","clay","","MVN 12, 371","SRC-103; SRC-102","2026-09-08"
"DRA-3617","MELUHHA","UNMARKED","no {na4}","P116633","2","me#-luh#-ha#-ta","","i3-dub me#-luh#-ha#-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 014664","clay","","MVN 12, 371","SRC-103; SRC-102","2026-09-08"
"DRA-3618","MELUHHA","UNMARKED","no {na4}","P116735","5","me-luh-ha","","1(u) 7(asz) 1(barig) sze he-gal2 u3 me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 015858","clay","","MVN 12, 473","SRC-103; SRC-102","2026-09-08"
"DRA-3619","MELUHHA","UNMARKED","no {na4}","P116995","3","me-luh-ha-a-ta","","i3-dub me-luh-ha-a-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Free Library of Philadelphia, Philadelphia, Pennsylvania, USA","FLP 0890","clay","","MVN 13, 223","SRC-103; SRC-102","2026-09-08"
"DRA-3620","MELUHHA","UNMARKED","no {na4}","P123010","3","me-luh-ha","","i3-dub me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Columbia University Library, New York, New York, USA","CULC 178","clay","","OTR 075","SRC-103; SRC-102","2026-09-08"
"DRA-3621","MELUHHA","UNMARKED","no {na4}","P123177","10","me-luh-ha","","dumu me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Columbia University Library, New York, New York, USA","CULC 200","clay","","OTR 242","SRC-103; SRC-102","2026-09-08"
"DRA-3622","MELUHHA","UNMARKED","no {na4}","P123177","7","[me-luh-ha]","","dumu [me-luh-ha]","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Columbia University Library, New York, New York, USA","CULC 200","clay","","OTR 242","SRC-103; SRC-102","2026-09-08"
"DRA-3623","MELUHHA","UNMARKED","no {na4}","P124739","7'","me-luh-ha","","x ur-{d}ig-alim dumu me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","World Museum Liverpool, Liverpool, UK","WML 51.63.183","clay","","Orient 16, 088 131","SRC-103; SRC-102","2026-09-08"
"DRA-3624","MELUHHA","UNMARKED","no {na4}","P130369","15","me-luh-ha","","{gesz}kiri6 me-luh-ha {d}nin-mar{ki}-ka","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Princeton University Library, Princeton, New Jersey, USA","PUL Ex 0191","clay","","STA 19","SRC-103; SRC-102","2026-09-08"
"DRA-3625","MELUHHA","UNMARKED","no {na4}","P132876","2","me-luh-ha","","si-i3-tum i3-dub me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist L 03666","clay","","TCTI 2, 03666","SRC-103; SRC-102","2026-09-08"
"DRA-3626","MELUHHA","UNMARKED","no {na4}","P135727","22","me-luh-ha","","dumu me-luh-ha erin2 e2 {d}nansze-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Vorderasiatisches Museum, Berlin, Germany","VAT 02333","clay","","TUT 154","SRC-103; SRC-102","2026-09-08"
"DRA-3627","MELUHHA","UNMARKED","no {na4}","P135969","6","me-luh-ha-ta","","3(barig) me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Hearst Museum of Anthropology, University of California at Berkeley, Berkeley, California, USA","HMA 9-02648","clay","","UCP 09-02-1, 065","SRC-103; SRC-102","2026-09-08"
"DRA-3628","MELUHHA","UNMARKED","no {na4}","P136196","11","me-luh-ha","","kiszib3 ur-{d}lamma dumu me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Nies Babylonian Collection, Yale Babylonian Collection, New Haven, Connecticut, USA","NBC 00064","clay","","UDT 064","SRC-103; SRC-102","2026-09-08"
"DRA-3629","MELUHHA","UNMARKED","no {na4}","P136689","2","me-luh-ha","","6(disz) ma-na uruda me-luh-ha","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","UM 47-29-080","clay","U 15093","UET 3, 0368","SRC-103; SRC-102","2026-09-08"
"DRA-3630","MELUHHA","UNMARKED","no {na4}","P136752","3'","me-luh-ha","","mu10-us2-bi {gesz}ab-ba me-luh-ha 2(disz)-a","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 04127","UET 3, 0430","SRC-103; SRC-102","2026-09-08"
"DRA-3631","MELUHHA","UNMARKED","no {na4}","P136982","3","me-luh-ha-bi","","1(disz) {gesz}dur2 {gesz}ab-ba me-luh-ha-bi","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 04051","UET 3, 0660","SRC-103; SRC-102","2026-09-08"
"DRA-3632","MELUHHA","UNMARKED","no {na4}","P137023","3","me-luh-ha","","3(disz) {gesz}mu10-us2 gir2-gi-ka dub-ba me-luh-ha [...]","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","UM 47-29-133","clay","U 03938","UET 3, 0701","SRC-103; SRC-102","2026-09-08"
"DRA-3633","MELUHHA","UNMARKED","no {na4}","P137076","8","me-luh-ha","","ab-ba me-luh-ha","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM 130281","clay","U 04597","UET 3, 0752","SRC-103; SRC-102","2026-09-08"
"DRA-3634","MELUHHA","UNMARKED","no {na4}","P137081","5","me-luh-ha","","1(disz) dar{muszen} me-luh-ha tur","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 04687","UET 3, 0757","SRC-103; SRC-102","2026-09-08"
"DRA-3635","MELUHHA","UNMARKED","no {na4}","P137085","3","me-luh-ha","","3(disz) dar me-luh-ha","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 03902","UET 3, 0761","SRC-103; SRC-102","2026-09-08"
"DRA-3636","MELUHHA","UNMARKED","no {na4}","P137088","4","me-luh-ha","","1(disz) dar me-luh-ha","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 03884","UET 3, 0764","SRC-103; SRC-102","2026-09-08"
"DRA-3637","MELUHHA","UNMARKED","no {na4}","P137092","1","me-luh-ha","","1(disz) dar me-luh-ha tur","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 03908","UET 3, 0768","SRC-103; SRC-102","2026-09-08"
"DRA-3638","MELUHHA","UNMARKED","no {na4}","P137094","5","me-luh-ha","","1(disz) dar me-luh-ha","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 04265","UET 3, 0770","SRC-103; SRC-102","2026-09-08"
"DRA-3639","MELUHHA","UNMARKED","no {na4}","P137142","2","me-luh-ha","","mes me-luh-ha e2-ba-an","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 04241","UET 3, 0818","SRC-103; SRC-102","2026-09-08"
"DRA-3640","MELUHHA","UNMARKED","no {na4}","P137152","12'","me-luh-ha","","[...] {gesz}ab-ba me-luh-ha","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM 130299","clay","U —","UET 3, 0828","SRC-103; SRC-102","2026-09-08"
"DRA-3641","MELUHHA","UNMARKED","no {na4}","P137566","2","me-luh-ha","","mes me-luh-ha sa2-a-bi-tum-ta","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","National Museum of Iraq, Baghdad, Iraq","IM —","clay","U 04637","UET 3, 1241","SRC-103; SRC-102","2026-09-08"
"DRA-3642","MELUHHA","UNMARKED","no {na4}","P137823","35","me-luh-ha-ta","","sza3 za3#?-bar x gesz# [...] me-luh-ha-ta","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM 130460","clay","U 06719","UET 3, 1498","SRC-103; SRC-102","2026-09-08"
"DRA-3643","MELUHHA","UNMARKED","no {na4}","P137823","2","me-luh-ha","","[...] me-luh-ha e2-ba-an","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM 130460","clay","U 06719","UET 3, 1498","SRC-103; SRC-102","2026-09-08"
"DRA-3644","MELUHHA","UNMARKED","no {na4}","P140868","2","me-luh-ha","","me-luh-ha {d}ma-<an>-isz-di2-su kusz si-ga <<si-ga>>","Ur III (ca. 2100-2000 BC)","Umma (mod. Tell Jokha)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist Um 2849","clay","","UTI 4, 2849","SRC-103; SRC-102","2026-09-08"
"DRA-3645","MELUHHA","UNMARKED","no {na4}","P202783","9","me-luh-ha","","dumu me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 026968","clay","","PPAC 5, 0612","SRC-103; SRC-102","2026-09-08"
"DRA-3646","MELUHHA","UNMARKED","no {na4}","P202783","9","me-luh-ha","","dumu me-luh-ha","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 026968","clay","","PPAC 5, 0612","SRC-103; SRC-102","2026-09-08"
